Primary Diagnosis Code,Primary Diagnosis Code Description,all_attendances,first_appointment,first_tele,subsequent_appointment,subsequent_tele,unknown_attendance_type,total_tele,total_in_person,tele_adoption_rate,followup_ratio,unknown_rate,priority_score
T132,"Injury of unspecified nerve of lower limb, level unspecified",4.0,3.0,0.0,1.0,0.0,0,0.0,4.0,0.0,0.3,0.0,0.0
T133,"Injury of unspecified blood vessel of lower limb, level unspecified",2.0,1.0,0.0,1.0,0.0,0,0.0,2.0,0.0,1.0,0.0,0.0
T134,"Injury of unspecified muscle and tendon of lower limb, level unspecified",18.0,6.0,1.0,11.0,0.0,0,1.0,17.0,0.05555555555555555,1.6,0.0,0.0
T135,"Traumatic amputation of lower limb, level unspecified",38.0,1.0,1.0,32.0,4.0,0,5.0,33.0,0.13157894736842105,18.0,0.0,0.0
T136,"Other specified injuries of lower limb, level unspecified",150.0,26.0,21.0,93.0,10.0,0,31.0,119.0,0.20666666666666667,2.2,0.0,0.0
T138,"Unspecified injury of lower limb, level unspecified",317.0,79.0,79.0,153.0,6.0,0,85.0,232.0,0.26813880126182965,1.0,0.0,0.0
T139,Superficial injury of unspecified body region,1661.0,615.0,20.0,901.0,125.0,0,145.0,1516.0,0.08729680915111379,1.6,0.0,0.4783188248095756
T140,Open wound of unspecified body region,4768.0,1136.0,39.0,3357.0,236.0,0,275.0,4493.0,0.05767617449664429,3.1,0.0,0.2729597388465723
T141,Fracture of unspecified body region,3323.0,914.0,23.0,2318.0,68.0,0,91.0,3232.0,0.02738489316882335,2.5,0.0,0.2864798694232861
T142,"Dislocation, sprain and strain of unspecified body region",758.0,305.0,11.0,419.0,23.0,0,34.0,724.0,0.044854881266490766,1.4,0.0,0.5723612622415669
T143,Injury of nerve(s) of unspecified body region,735.0,285.0,3.0,413.0,34.0,0,37.0,698.0,0.050340136054421766,1.6,0.0,0.5667301414581067
T144,Injury of blood vessel(s) of unspecified body region,47.0,17.0,0.0,30.0,0.0,0,0.0,47.0,0.0,1.8,0.0,0.0
T145,Injury of muscles and tendons of unspecified body region,557.0,169.0,5.0,362.0,21.0,0,26.0,531.0,0.0466786355475763,2.2,0.0,0.5671109902067465
T146,Crushing injury and traumatic amputation of unspecified body region,229.0,58.0,6.0,159.0,6.0,0,12.0,217.0,0.05240174672489083,2.6,0.0,0.0
T147,Other injuries of unspecified body region,74.0,21.0,1.0,46.0,6.0,0,7.0,67.0,0.0945945945945946,2.4,0.0,0.0
T148,"Injury, unspecified",2346.0,791.0,38.0,1382.0,135.0,0,173.0,2173.0,0.07374254049445865,1.8,0.0,0.4071273122959739
T149,Foreign body in cornea,981.0,866.0,12.0,99.0,4.0,0,16.0,965.0,0.0163098878695209,0.1,0.0,0.5776931447225244
T150,Foreign body in conjunctival sac,72.0,61.0,1.0,9.0,1.0,0,2.0,70.0,0.027777777777777776,0.2,0.0,0.0
T151,Foreign body in other and multiple parts of external eye,4.0,4.0,0.0,0.0,0.0,0,0.0,4.0,0.0,0.0,0.0,0.0
T158,"Foreign body on external eye, part unspecified",494.0,438.0,30.0,19.0,7.0,0,37.0,457.0,0.07489878542510121,0.1,0.0,0.7507616974972796
T159,Foreign body in ear,1048.0,880.0,1.0,160.0,7.0,0,8.0,1040.0,0.007633587786259542,0.2,0.0,0.5533460282916214
T16X,Foreign body in nasal sinus,13.0,5.0,0.0,7.0,1.0,0,1.0,12.0,0.07692307692307693,1.6,0.0,0.0
T170,Foreign body in nostril,152.0,122.0,1.0,25.0,4.0,0,5.0,147.0,0.03289473684210526,0.2,0.0,0.0
T171,Foreign body in pharynx,21.0,16.0,1.0,3.0,1.0,0,2.0,19.0,0.09523809523809523,0.2,0.0,0.0
T172,Foreign body in larynx,9.0,2.0,0.0,6.0,1.0,0,1.0,8.0,0.1111111111111111,3.5,0.0,0.0
T173,Foreign body in trachea,6.0,3.0,1.0,2.0,0.0,0,1.0,5.0,0.16666666666666666,0.5,0.0,0.0
T174,Foreign body in bronchus,18.0,5.0,1.0,7.0,5.0,0,6.0,12.0,0.3333333333333333,2.0,0.0,0.0
T175,Foreign body in other and multiple parts of respiratory tract,61.0,20.0,2.0,34.0,5.0,0,7.0,54.0,0.11475409836065574,1.8,0.0,0.0
T178,"Foreign body in respiratory tract, part unspecified",153.0,64.0,4.0,65.0,20.0,0,24.0,129.0,0.1568627450980392,1.3,0.0,0.0
T179,Foreign body in mouth,14.0,7.0,0.0,6.0,1.0,0,1.0,13.0,0.07142857142857142,1.0,0.0,0.0
T180,Foreign body in oesophagus,14.0,6.0,1.0,4.0,3.0,0,4.0,10.0,0.2857142857142857,1.0,0.0,0.0
T181,Foreign body in stomach,7.0,6.0,0.0,1.0,0.0,0,0.0,7.0,0.0,0.2,0.0,0.0
T182,Foreign body in small intestine,7.0,5.0,2.0,0.0,0.0,0,2.0,5.0,0.2857142857142857,0.0,0.0,0.0
T183,Foreign body in colon,6.0,3.0,1.0,0.0,2.0,0,3.0,3.0,0.5,0.5,0.0,0.0
T184,Foreign body in anus and rectum,3.0,2.0,0.0,1.0,0.0,0,0.0,3.0,0.0,0.5,0.0,0.0
T185,Foreign body in other and multiple parts of alimentary tract,2.0,2.0,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0
T188,"Foreign body in alimentary tract, part unspecified",26.0,17.0,1.0,7.0,1.0,0,2.0,24.0,0.07692307692307693,0.4,0.0,0.0
T189,Foreign body in urethra,1.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
T190,Foreign body in bladder,6.0,3.0,0.0,3.0,0.0,0,0.0,6.0,0.0,1.0,0.0,0.0
T191,Foreign body in vulva and vagina,19.0,14.0,0.0,5.0,0.0,0,0.0,19.0,0.0,0.4,0.0,0.0
T192,Burn of unspecified degree of head and neck,84.0,25.0,2.0,50.0,7.0,0,9.0,75.0,0.10714285714285714,2.1,0.0,0.0
T200,Burn of first degree of head and neck,30.0,1.0,1.0,19.0,9.0,0,10.0,20.0,0.3333333333333333,14.0,0.0,0.0
T201,Burn of second degree of head and neck,45.0,4.0,0.0,41.0,0.0,0,0.0,45.0,0.0,10.3,0.0,0.0
T202,Corrosion of unspecified degree of head and neck,1.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
T204,Burn of unspecified degree of trunk,114.0,14.0,6.0,67.0,27.0,0,33.0,81.0,0.2894736842105263,4.7,0.0,0.0
T210,Burn of first degree of trunk,79.0,2.0,0.0,54.0,23.0,0,23.0,56.0,0.2911392405063291,38.5,0.0,0.0
T211,Burn of second degree of trunk,86.0,6.0,0.0,79.0,1.0,0,1.0,85.0,0.011627906976744186,13.3,0.0,0.0
T212,Burn of third degree of trunk,35.0,1.0,0.0,34.0,0.0,0,0.0,35.0,0.0,34.0,0.0,0.0
T213,"Burn of unspecified degree of shoulder and upper limb, except wrist and hand",86.0,9.0,4.0,60.0,13.0,0,17.0,69.0,0.19767441860465115,5.6,0.0,0.0
T220,"Burn of first degree of shoulder and upper limb, except wrist and hand",32.0,3.0,1.0,18.0,10.0,0,11.0,21.0,0.34375,7.0,0.0,0.0
T221,"Burn of second degree of shoulder and upper limb, except wrist and hand",52.0,5.0,0.0,45.0,2.0,0,2.0,50.0,0.038461538461538464,9.4,0.0,0.0
T222,"Burn of third degree of shoulder and upper limb, except wrist and hand",25.0,1.0,0.0,24.0,0.0,0,0.0,25.0,0.0,24.0,0.0,0.0
T223,Burn of unspecified degree of wrist and hand,220.0,28.0,9.0,167.0,16.0,0,25.0,195.0,0.11363636363636363,4.9,0.0,0.0
T230,Burn of first degree of wrist and hand,76.0,3.0,0.0,50.0,23.0,0,23.0,53.0,0.3026315789473684,24.3,0.0,0.0
T231,Burn of second degree of wrist and hand,58.0,8.0,0.0,50.0,0.0,0,0.0,58.0,0.0,6.3,0.0,0.0
T232,Burn of third degree of wrist and hand,42.0,2.0,0.0,40.0,0.0,0,0.0,42.0,0.0,20.0,0.0,0.0
T233,"Burn of unspecified degree of hip and lower limb, except ankle and foot",112.0,16.0,9.0,77.0,10.0,0,19.0,93.0,0.16964285714285715,3.5,0.0,0.0
T240,"Burn of first degree of hip and lower limb, except ankle and foot",35.0,0.0,0.0,25.0,10.0,0,10.0,25.0,0.2857142857142857,0.0,0.0,0.0
T241,"Burn of second degree of hip and lower limb, except ankle and foot",41.0,7.0,0.0,32.0,2.0,0,2.0,39.0,0.04878048780487805,4.9,0.0,0.0
T242,"Burn of third degree of hip and lower limb, except ankle and foot",20.0,2.0,0.0,18.0,0.0,0,0.0,20.0,0.0,9.0,0.0,0.0
T243,"Corrosion of unspecified degree of hip and lower limb, except ankle and foot",2.0,1.0,0.0,1.0,0.0,0,0.0,2.0,0.0,1.0,0.0,0.0
T244,Burn of unspecified degree of ankle and foot,88.0,12.0,7.0,59.0,10.0,0,17.0,71.0,0.19318181818181818,3.6,0.0,0.0
T250,Burn of first degree of ankle and foot,40.0,2.0,0.0,27.0,11.0,0,11.0,29.0,0.275,19.0,0.0,0.0
T251,Burn of second degree of ankle and foot,23.0,3.0,0.0,20.0,0.0,0,0.0,23.0,0.0,6.7,0.0,0.0
T252,Burn of third degree of ankle and foot,24.0,4.0,0.0,20.0,0.0,0,0.0,24.0,0.0,5.0,0.0,0.0
T253,Burn of eyelid and periocular area,5.0,2.0,0.0,3.0,0.0,0,0.0,5.0,0.0,1.5,0.0,0.0
T260,Burn of cornea and conjunctival sac,37.0,21.0,0.0,16.0,0.0,0,0.0,37.0,0.0,0.8,0.0,0.0
T261,Burn of other parts of eye and adnexa,1.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
T263,"Burn of eye and adnexa, part unspecified",3.0,1.0,0.0,2.0,0.0,0,0.0,3.0,0.0,2.0,0.0,0.0
T264,Corrosion of eyelid and periocular area,61.0,33.0,0.0,28.0,0.0,0,0.0,61.0,0.0,0.8,0.0,0.0
T265,Corrosion of cornea and conjunctival sac,115.0,68.0,1.0,45.0,1.0,0,2.0,113.0,0.017391304347826087,0.7,0.0,0.0
T266,"Corrosion of eye and adnexa, part unspecified",152.0,93.0,12.0,45.0,2.0,0,14.0,138.0,0.09210526315789473,0.4,0.0,0.0
T269,Burn of mouth and pharynx,8.0,3.0,1.0,2.0,2.0,0,3.0,5.0,0.375,1.0,0.0,0.0
T280,Burn of internal genitourinary organs,3.0,1.0,0.0,2.0,0.0,0,0.0,3.0,0.0,2.0,0.0,0.0
T283,Corrosion of oesophagus,10.0,3.0,0.0,4.0,3.0,0,3.0,7.0,0.3,2.3,0.0,0.0
T286,"Burns of multiple regions, unspecified degree",82.0,15.0,3.0,41.0,23.0,0,26.0,56.0,0.3170731707317073,3.6,0.0,0.0
T290,"Burns of multiple regions, no more than second-degree burns mentioned",3.0,1.0,0.0,2.0,0.0,0,0.0,3.0,0.0,2.0,0.0,0.0
T292,"Burn of unspecified body region, unspecified degree",5476.0,1193.0,4.0,4188.0,91.0,0,95.0,5381.0,0.01734842951059167,3.6,0.0,0.20073449401523397
T300,"Burn of first degree, body region unspecified",7.0,4.0,0.0,3.0,0.0,0,0.0,7.0,0.0,0.8,0.0,0.0
T301,"Burn of second degree, body region unspecified",3.0,0.0,0.0,3.0,0.0,0,0.0,3.0,0.0,0.0,0.0,0.0
T302,"Burn of third degree, body region unspecified",2.0,1.0,0.0,1.0,0.0,0,0.0,2.0,0.0,1.0,0.0,0.0
T303,"Corrosion of unspecified body region, unspecified degree",97.0,41.0,2.0,50.0,4.0,0,6.0,91.0,0.061855670103092786,1.3,0.0,0.0
T304,Burns involving less than 10% of body surface,82.0,14.0,0.0,66.0,2.0,0,2.0,80.0,0.024390243902439025,4.9,0.0,0.0
T310,Burns involving 10-19% of body surface,17.0,3.0,0.0,14.0,0.0,0,0.0,17.0,0.0,4.7,0.0,0.0
T311,Burns involving 20-29% of body surface,6.0,3.0,0.0,3.0,0.0,0,0.0,6.0,0.0,1.0,0.0,0.0
T312,Burns involving 30-39% of body surface,1.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
T313,Burns involving 40-49% of body surface,5.0,0.0,1.0,2.0,2.0,0,3.0,2.0,0.6,4.0,0.0,0.0
T314,Burns involving 70-79% of body surface,1.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
T317,Burns involving 80-89% of body surface,3.0,1.0,0.0,2.0,0.0,0,0.0,3.0,0.0,2.0,0.0,0.0
T318,Unspecified frostbite of lower limb,1.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
T355,Unspecified frostbite of unspecified site,3.0,2.0,0.0,0.0,1.0,0,1.0,2.0,0.3333333333333333,0.5,0.0,0.0
T357,Poisoning: Penicillins,1.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
T360,Poisoning: Other systemic antibiotics,1.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
T368,Poisoning: Thyroid hormones and substitutes,3.0,3.0,0.0,0.0,0.0,0,0.0,3.0,0.0,0.0,0.0,0.0
T381,Poisoning: Insulin and oral hypoglycaemic [antidiabetic] drugs,8.0,2.0,0.0,4.0,2.0,0,2.0,6.0,0.25,3.0,0.0,0.0
T383,Poisoning: Oral contraceptives,1.0,0.0,1.0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0
T384,Poisoning: Other estrogens and progestogens,1.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
T385,Poisoning: Androgens and anabolic congeners,3.0,2.0,1.0,0.0,0.0,0,1.0,2.0,0.3333333333333333,0.0,0.0,0.0
T387,Poisoning: Other and unspecified hormones and their synthetic substitutes,2.0,1.0,0.0,1.0,0.0,0,0.0,2.0,0.0,1.0,0.0,0.0
T388,Poisoning: 4-Aminophenol derivatives,43.0,25.0,2.0,15.0,1.0,0,3.0,40.0,0.06976744186046512,0.6,0.0,0.0
T391,Poisoning: Other nonsteroidal anti-inflammatory drugs [NSAID],83.0,17.0,46.0,13.0,7.0,0,53.0,30.0,0.6385542168674698,0.3,0.0,0.0
T393,"Poisoning: Other nonopioid analgesics and antipyretics, not elsewhere classified",1.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
T398,Poisoning: Other opioids,2.0,1.0,0.0,1.0,0.0,0,0.0,2.0,0.0,1.0,0.0,0.0
T402,Poisoning: Cocaine,1.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
T405,Poisoning: Lysergide [LSD],1.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
T408,Poisoning: Inhaled anaesthetics,1.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
T410,Poisoning: Iminostilbenes,1.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
T421,Poisoning: Other antiepileptic and sedative-hypnotic drugs,2.0,1.0,0.0,1.0,0.0,0,0.0,2.0,0.0,1.0,0.0,0.0
T426,Poisoning: Tricyclic and tetracyclic antidepressants,2.0,1.0,0.0,1.0,0.0,0,0.0,2.0,0.0,1.0,0.0,0.0
T430,Poisoning: Other and unspecified antidepressants,12.0,9.0,0.0,3.0,0.0,0,0.0,12.0,0.0,0.3,0.0,0.0
T432,Poisoning: Other and unspecified antipsychotics and neuroleptics,1.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
T435,Poisoning: Psychostimulants with abuse potential,4.0,2.0,0.0,2.0,0.0,0,0.0,4.0,0.0,1.0,0.0,0.0
T436,"Poisoning: Alpha-adrenoreceptor antagonists, not elsewhere classified",1.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
T446,"Poisoning: Beta-adrenoreceptor antagonists, not elsewhere classified",1.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
T447,Poisoning: Antiallergic and antiemetic drugs,1.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
T450,Poisoning: Antineoplastic and immunosuppressive drugs,7.0,2.0,0.0,4.0,1.0,0,1.0,6.0,0.14285714285714285,2.5,0.0,0.0
T451,"Poisoning: Vitamins, not elsewhere classified",1.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
T452,Poisoning: Iron and its compounds,2.0,1.0,0.0,1.0,0.0,0,0.0,2.0,0.0,1.0,0.0,0.0
T454,Poisoning: Anticoagulants,2.0,0.0,0.0,2.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0
T455,Poisoning: Calcium-channel blockers,2.0,2.0,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0
T461,Poisoning: Angiotensin-converting-enzyme inhibitors,1.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
T464,Poisoning: Digestants,7.0,0.0,0.0,5.0,2.0,0,2.0,5.0,0.2857142857142857,0.0,0.0,0.0
T475,Poisoning: Other and unspecified agents primarily acting on muscles,1.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
T482,"Poisoning: Antiasthmatics, not elsewhere classified",1.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
T486,"Poisoning: Local antifungal, anti-infective and anti-inflammatory drugs, not elsewhere classified",1.0,0.0,1.0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0
T490,Poisoning: Local astringents and local detergents,1.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
T492,"Poisoning: Dental drugs, topically applied",2.0,2.0,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0
T497,Poisoning: Other topical agents,1.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
T498,"Poisoning: Topical agent, unspecified",1.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
T499,Poisoning: Loop [high-ceiling] diuretics,1.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
T501,"Poisoning: Antidotes and chelating agents, not elsewhere classified",1.0,0.0,1.0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0
T506,"Poisoning: Other and unspecified drugs, medicaments and biological substances",24.0,3.0,0.0,17.0,4.0,0,4.0,20.0,0.16666666666666666,7.0,0.0,0.0
T509,Toxic effect: Methanol,2.0,2.0,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0
T511,Toxic effect: Petroleum products,2.0,2.0,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0
T520,"Toxic effect: Organic solvent, unspecified",4.0,1.0,0.0,1.0,2.0,0,2.0,2.0,0.5,3.0,0.0,0.0
T529,Toxic effect: Corrosive alkalis and alkali-like substances,4.0,1.0,0.0,2.0,1.0,0,1.0,3.0,0.25,3.0,0.0,0.0
T543,"Toxic effect: Corrosive substance, unspecified",7.0,1.0,0.0,5.0,1.0,0,1.0,6.0,0.14285714285714285,6.0,0.0,0.0
T549,Toxic effect: Lead and its compounds,22.0,6.0,3.0,1.0,12.0,0,15.0,7.0,0.6818181818181818,1.4,0.0,0.0
T560,Toxic effect: Mercury and its compounds,16.0,6.0,0.0,1.0,9.0,0,9.0,7.0,0.5625,1.7,0.0,0.0
T561,"Toxic effect: Metal, unspecified",1.0,0.0,0.0,0.0,1.0,0,1.0,0.0,1.0,0.0,0.0,0.0
T569,Toxic effect: Arsenic and its compounds,11.0,2.0,0.0,2.0,7.0,0,7.0,4.0,0.6363636363636364,4.5,0.0,0.0
T570,Toxic effect of carbon monoxide,2.0,2.0,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0
T58X,Toxic effect: Nitrogen oxides,1.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
T590,Toxic effect: Hydrogen sulfide,1.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
T596,"Toxic effect: Other specified gases, fumes and vapours",3.0,2.0,1.0,0.0,0.0,0,1.0,2.0,0.3333333333333333,0.0,0.0,0.0
T598,"Toxic effect: Gases, fumes and vapours, unspecified",1.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
T599,"Toxic effect: Pesticide, unspecified",1.0,0.0,0.0,0.0,1.0,0,1.0,0.0,1.0,0.0,0.0,0.0
T609,Toxic effect: Scombroid fish poisoning,4.0,1.0,1.0,0.0,2.0,0,3.0,1.0,0.75,1.0,0.0,0.0
T611,Toxic effect: Other fish and shellfish poisoning,4.0,1.0,0.0,2.0,1.0,0,1.0,3.0,0.25,3.0,0.0,0.0
T612,Toxic effect: Toxic effect of unspecified seafood,1.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
T619,Toxic effect: Other ingested (parts of) plant(s),2.0,1.0,0.0,1.0,0.0,0,0.0,2.0,0.0,1.0,0.0,0.0
T622,Toxic effect: Snake venom,1.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
T630,Toxic effect: Venom of spider,4.0,1.0,0.0,3.0,0.0,0,0.0,4.0,0.0,3.0,0.0,0.0
T633,Toxic effect: Venom of other arthropods,797.0,136.0,25.0,594.0,42.0,0,67.0,730.0,0.08406524466750313,4.0,0.0,0.4848204570184984
T634,Toxic effect: Toxic effect of contact with other marine animals,1.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
T636,Toxic effect: Toxic effect of contact with unspecified venomous animal,78.0,38.0,11.0,17.0,12.0,0,23.0,55.0,0.2948717948717949,0.6,0.0,0.0
T639,Toxic effect: Toxic effect of other specified substances,7.0,3.0,0.0,4.0,0.0,0,0.0,7.0,0.0,1.3,0.0,0.0
T658,Toxic effect: Toxic effect of unspecified substance,17.0,9.0,1.0,4.0,3.0,0,4.0,13.0,0.23529411764705882,0.7,0.0,0.0
T659,Unspecified effects of radiation,22.0,7.0,2.0,6.0,7.0,0,9.0,13.0,0.4090909090909091,1.4,0.0,0.0
T66X,Heatstroke and sunstroke,1.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
T670,Heat syncope,1.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
T671,"Heat exhaustion, anhydrotic",1.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
T673,"Heat fatigue, transient",1.0,0.0,0.0,0.0,1.0,0,1.0,0.0,1.0,0.0,0.0,0.0
T676,Hypothermia,1.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
T68X,Chilblains,374.0,169.0,1.0,176.0,28.0,0,29.0,345.0,0.07754010695187166,1.2,0.0,0.0
T691,Other specified effects of reduced temperature,62.0,23.0,1.0,34.0,4.0,0,5.0,57.0,0.08064516129032258,1.6,0.0,0.0
T698,Otitic barotrauma,21.0,15.0,1.0,5.0,0.0,0,1.0,20.0,0.047619047619047616,0.3,0.0,0.0
T700,Sinus barotrauma,3.0,1.0,0.0,1.0,1.0,0,1.0,2.0,0.3333333333333333,2.0,0.0,0.0
T701,Other and unspecified effects of high altitude,9.0,2.0,0.0,5.0,2.0,0,2.0,7.0,0.2222222222222222,3.5,0.0,0.0
T702,Caisson disease [decompression sickness],37.0,18.0,3.0,15.0,1.0,0,4.0,33.0,0.10810810810810811,0.8,0.0,0.0
T703,Asphyxiation,1.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
T71X,Effects of hunger,1.0,0.0,0.0,0.0,1.0,0,1.0,0.0,1.0,0.0,0.0,0.0
T730,Exhaustion due to excessive exertion,2.0,2.0,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0
T733,Neglect or abandonment,11.0,6.0,0.0,4.0,1.0,0,1.0,10.0,0.09090909090909091,0.8,0.0,0.0
T740,Physical abuse,21.0,13.0,2.0,6.0,0.0,0,2.0,19.0,0.09523809523809523,0.4,0.0,0.0
T741,Sexual abuse,12.0,2.0,1.0,9.0,0.0,0,1.0,11.0,0.08333333333333333,3.0,0.0,0.0
T742,Other maltreatment syndromes,30.0,15.0,0.0,15.0,0.0,0,0.0,30.0,0.0,1.0,0.0,0.0
T748,"Maltreatment syndrome, unspecified",8.0,4.0,0.0,4.0,0.0,0,0.0,8.0,0.0,1.0,0.0,0.0
T749,Effects of lightning,3.0,0.0,0.0,3.0,0.0,0,0.0,3.0,0.0,0.0,0.0,0.0
T750,Drowning and nonfatal submersion,7.0,3.0,0.0,4.0,0.0,0,0.0,7.0,0.0,1.3,0.0,0.0
T751,Effects of vibration,2.0,2.0,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0
T752,Motion sickness,32.0,11.0,6.0,5.0,10.0,0,16.0,16.0,0.5,0.9,0.0,0.0
T753,Effects of electric current,2.0,2.0,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0
T754,Other specified effects of external causes,1.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
T758,Anaphylactic shock due to adverse food reaction,462.0,207.0,9.0,148.0,98.0,0,107.0,355.0,0.23160173160173161,1.1,0.0,0.8170565832426551
T780,"Other adverse food reactions, not elsewhere classified",2582.0,738.0,564.0,457.0,823.0,0,1387.0,1195.0,0.5371804802478699,1.0,0.0,0.6674102285092491
T781,"Anaphylactic shock, unspecified",945.0,355.0,148.0,220.0,222.0,0,370.0,575.0,0.3915343915343915,0.9,0.0,0.786398258977149
T782,Angioneurotic oedema,1849.0,732.0,357.0,355.0,405.0,0,762.0,1087.0,0.4121146565711195,0.7,0.0,0.7076985854189336
T783,"Allergy, unspecified",2750.0,1240.0,38.0,1218.0,254.0,0,292.0,2458.0,0.10618181818181818,1.2,0.0,0.47206202393906416
T784,"Other adverse effects, not elsewhere classified",4.0,1.0,1.0,1.0,1.0,0,2.0,2.0,0.5,1.0,0.0,0.0
T788,"Adverse effect, unspecified",59.0,39.0,4.0,14.0,2.0,0,6.0,53.0,0.1016949152542373,0.4,0.0,0.0
T789,Air embolism (traumatic),14.0,5.0,1.0,8.0,0.0,0,1.0,13.0,0.07142857142857142,1.3,0.0,0.0
T790,Fat embolism (traumatic),1.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
T791,"Post-traumatic wound infection, not elsewhere classified",409.0,78.0,5.0,309.0,17.0,0,22.0,387.0,0.05378973105134474,3.9,0.0,0.564689880304679
T793,Traumatic shock,1.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
T794,Traumatic anuria,2.0,0.0,0.0,2.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0
T795,Traumatic ischaemia of muscle,308.0,94.0,9.0,190.0,15.0,0,24.0,284.0,0.07792207792207792,2.0,0.0,0.0
T796,Traumatic subcutaneous emphysema,3.0,1.0,0.0,2.0,0.0,0,0.0,3.0,0.0,2.0,0.0,0.0
T797,Other early complications of trauma,5.0,3.0,0.0,2.0,0.0,0,0.0,5.0,0.0,0.7,0.0,0.0
T798,Unspecified early complication of trauma,2.0,1.0,0.0,1.0,0.0,0,0.0,2.0,0.0,1.0,0.0,0.0
T799,"Air embolism following infusion, transfusion and therapeutic injection",1.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
T800,"Vascular complications following infusion, transfusion and therapeutic injection",5.0,3.0,0.0,2.0,0.0,0,0.0,5.0,0.0,0.7,0.0,0.0
